timestamp,temperature_C,humidity_%,solar_irradiation_W/m2
2020-01-06 18:45:00,-6.97,5.05,0.0
2020-01-06 19:00:00,23.79,50.63,261.44
2020-01-06 19:15:00,20.41,62.31,511.15
2020-01-06 19:30:00,43.8,95.55,0.0
2020-01-06 19:45:00,-5.27,92.91,1413.73
2020-01-06 20:00:00,17.09,72.91,571.8
2020-01-06 20:15:00,23.25,65.37,701.56
2020-01-06 20:30:00,25.35,35.69,383.35
2020-01-06 20:45:00,17.97,66.26,391.89
2020-01-06 21:00:00,22.31,60.72,231.88
2020-01-06 21:15:00,22.68,68.86,239.12
2020-01-06 21:30:00,23.36,68.88,371.67
2020-01-06 21:45:00,54.46,98.84,1320.52
2020-01-06 22:00:00,21.03,58.36,777.16
2020-01-06 22:15:00,21.9,60.46,335.84
2020-01-06 22:30:00,20.7,69.72,543.14
2020-01-06 22:45:00,22.86,65.93,467.02
2020-01-06 23:00:00,2.94,9.93,1449.19
2020-01-06 23:15:00,20.56,57.82,444.54
2020-01-06 23:30:00,44.65,7.98,0.0
2020-01-06 23:45:00,23.63,61.3,120.5
2020-01-07 00:00:00,22.35,68.59,308.63
2020-01-07 00:15:00,21.15,57.76,355.2
2020-01-07 00:30:00,26.49,67.72,496.95
2020-01-07 00:45:00,23.15,62.46,490.21
2020-01-07 01:00:00,17.91,58.49,703.51
2020-01-07 01:15:00,0.96,9.69,0.0
2020-01-07 01:30:00,23.43,72.54,328.72
2020-01-07 01:45:00,24.69,45.44,489.53
2020-01-07 02:00:00,21.7,45.06,528.43
2020-01-07 02:15:00,20.26,61.16,343.73
2020-01-07 02:30:00,22.05,61.56,254.28
2020-01-07 02:45:00,18.9,73.08,522.75
2020-01-07 03:00:00,21.3,56.62,207.82
2020-01-07 03:15:00,19.54,72.62,253.19
2020-01-07 03:30:00,27.25,63.27,487.0
2020-01-07 03:45:00,19.25,61.16,745.47
2020-01-07 04:00:00,27.04,68.11,88.11
2020-01-07 04:15:00,24.77,63.18,274.83
2020-01-07 04:30:00,23.75,70.94,422.24
2020-01-07 04:45:00,23.4,40.86,344.45
2020-01-07 05:00:00,28.49,70.63,463.66
2020-01-07 05:15:00,24.09,67.09,86.62
2020-01-07 05:30:00,23.49,66.17,419.05
2020-01-07 05:45:00,22.41,61.14,344.59
2020-01-07 06:00:00,21.85,44.51,644.69
2020-01-07 06:15:00,24.81,44.0,486.92
2020-01-07 06:30:00,23.92,79.66,384.65
2020-01-07 06:45:00,22.54,59.8,586.44
2020-01-07 07:00:00,21.52,76.78,328.09
2020-01-07 07:15:00,-6.95,6.59,1352.92
2020-01-07 07:30:00,21.86,56.98,527.25
2020-01-07 07:45:00,23.72,55.67,578.46
2020-01-07 08:00:00,19.97,59.19,748.51
2020-01-07 08:15:00,20.55,49.12,541.7
2020-01-07 08:30:00,26.34,59.99,409.59
2020-01-07 08:45:00,21.95,35.57,268.4
2020-01-07 09:00:00,20.06,54.52,458.72
2020-01-07 09:15:00,23.91,57.79,453.87
2020-01-07 09:30:00,22.17,64.92,327.56
2020-01-07 09:45:00,45.29,5.59,0.0
2020-01-07 10:00:00,20.1,57.98,283.02
2020-01-07 10:15:00,24.37,55.71,441.48
2020-01-07 10:30:00,22.9,35.92,639.34
2020-01-07 10:45:00,18.63,70.55,268.46
2020-01-07 11:00:00,22.16,60.9,488.89
2020-01-07 11:15:00,25.12,67.05,587.95
2020-01-07 11:30:00,20.39,56.71,393.14
2020-01-07 11:45:00,23.57,53.19,625.39
2020-01-07 12:00:00,23.93,49.54,407.4
2020-01-07 12:15:00,20.2,76.35,319.53
2020-01-07 12:30:00,28.04,40.28,329.94
2020-01-07 12:45:00,21.13,68.9,523.01
2020-01-07 13:00:00,23.29,54.19,398.45
2020-01-07 13:15:00,-7.74,9.61,0.0
2020-01-07 13:30:00,13.07,53.36,188.84
2020-01-07 13:45:00,27.4,57.33,567.94
2020-01-07 14:00:00,41.67,5.96,0.0
2020-01-07 14:15:00,21.7,58.39,407.7
2020-01-07 14:30:00,24.94,44.77,511.69
2020-01-07 14:45:00,43.96,6.02,1268.61
2020-01-07 15:00:00,19.06,76.06,461.54
2020-01-07 15:15:00,25.94,78.59,451.38
2020-01-07 15:30:00,-9.61,7.19,0.0
2020-01-07 15:45:00,14.68,61.89,554.39
2020-01-07 16:00:00,20.99,54.69,288.25
2020-01-07 16:15:00,23.56,49.15,302.18
2020-01-07 16:30:00,46.43,9.34,0.0
2020-01-07 16:45:00,21.94,48.47,112.08
2020-01-07 17:00:00,21.21,55.65,186.51
2020-01-07 17:15:00,21.45,85.75,372.8
2020-01-07 17:30:00,22.94,34.1,143.28
2020-01-07 17:45:00,22.15,62.71,524.16
2020-01-07 18:00:00,25.73,48.24,291.76
2020-01-07 18:15:00,17.86,67.57,570.21
2020-01-07 18:30:00,20.33,64.23,620.54
2020-01-07 18:45:00,23.85,57.12,318.92
2020-01-07 19:00:00,25.58,48.3,451.56
2020-01-07 19:15:00,15.15,70.69,332.07
2020-01-07 19:30:00,19.83,54.61,469.46
2020-01-07 19:45:00,24.1,30.82,238.11
2020-01-07 20:00:00,19.3,45.13,700.35
2020-01-07 20:15:00,26.15,57.22,369.08
2020-01-07 20:30:00,20.39,50.04,902.01
2020-01-07 20:45:00,15.36,52.59,408.75
2020-01-07 21:00:00,31.96,78.02,563.03
2020-01-07 21:15:00,22.25,65.23,167.76
2020-01-07 21:30:00,19.55,60.07,485.99
2020-01-07 21:45:00,19.45,61.45,443.01
2020-01-07 22:00:00,28.03,31.58,7.0
2020-01-07 22:15:00,16.32,58.76,104.08
2020-01-07 22:30:00,20.91,47.72,212.36
2020-01-07 22:45:00,23.74,65.41,496.5
2020-01-07 23:00:00,21.07,62.94,528.7
2020-01-07 23:15:00,17.89,62.07,207.28
2020-01-07 23:30:00,25.04,65.24,605.14
2020-01-07 23:45:00,25.29,54.29,440.27
2020-01-08 00:00:00,24.57,72.67,173.89
2020-01-08 00:15:00,24.77,78.78,503.88
2020-01-08 00:30:00,18.66,53.96,334.99
2020-01-08 00:45:00,23.02,62.43,339.7
2020-01-08 01:00:00,23.56,77.9,378.75
2020-01-08 01:15:00,28.56,43.33,318.02
2020-01-08 01:30:00,26.24,70.5,360.09
2020-01-08 01:45:00,22.08,62.49,192.99
2020-01-08 02:00:00,14.96,57.73,586.84
2020-01-08 02:15:00,25.38,50.48,695.36
2020-01-08 02:30:00,23.1,62.7,100.56
2020-01-08 02:45:00,19.72,60.46,272.0
2020-01-08 03:00:00,19.43,74.37,579.92
2020-01-08 03:15:00,24.15,49.31,341.51
2020-01-08 03:30:00,18.62,62.22,470.55
2020-01-08 03:45:00,19.38,49.05,318.11
2020-01-08 04:00:00,17.91,47.77,399.21
2020-01-08 04:15:00,17.85,44.47,495.18
2020-01-08 04:30:00,17.65,67.5,489.63
2020-01-08 04:45:00,22.54,61.1,146.52
2020-01-08 05:00:00,21.65,63.86,471.35
2020-01-08 05:15:00,25.56,53.06,409.23
2020-01-08 05:30:00,18.72,66.26,563.29
2020-01-08 05:45:00,22.31,49.63,421.04
2020-01-08 06:00:00,22.3,58.85,698.37
2020-01-08 06:15:00,19.68,50.36,352.94
2020-01-08 06:30:00,19.02,48.77,150.13
2020-01-08 06:45:00,25.52,62.53,351.53
2020-01-08 07:00:00,24.34,55.28,486.64
2020-01-08 07:15:00,20.34,51.52,382.51
2020-01-08 07:30:00,19.87,55.94,418.92
2020-01-08 07:45:00,19.28,60.96,529.94
2020-01-08 08:00:00,20.23,70.88,332.94
2020-01-08 08:15:00,3.32,97.49,1485.62
2020-01-08 08:30:00,23.28,53.37,405.74
2020-01-08 08:45:00,21.76,69.7,510.13
2020-01-08 09:00:00,25.89,54.53,443.33
2020-01-08 09:15:00,24.96,66.43,732.75
2020-01-08 09:30:00,23.2,60.5,571.08
2020-01-08 09:45:00,20.62,68.24,186.13
2020-01-08 10:00:00,22.45,61.22,638.67
2020-01-08 10:15:00,20.24,53.81,587.74
2020-01-08 10:30:00,20.55,58.05,228.61
2020-01-08 10:45:00,27.91,58.87,355.12
2020-01-08 11:00:00,25.91,46.78,264.16
2020-01-08 11:15:00,26.55,74.87,251.18
2020-01-08 11:30:00,18.26,46.67,339.15
2020-01-08 11:45:00,16.15,59.04,343.0
2020-01-08 12:00:00,21.83,63.93,308.32
2020-01-08 12:15:00,25.08,43.27,233.06
2020-01-08 12:30:00,17.52,55.51,516.2
2020-01-08 12:45:00,19.94,68.39,428.16
2020-01-08 13:00:00,22.08,56.38,328.14
2020-01-08 13:15:00,17.0,73.35,274.35
2020-01-08 13:30:00,22.84,55.27,527.22
2020-01-08 13:45:00,21.48,58.41,285.83
2020-01-08 14:00:00,15.42,57.06,553.9
2020-01-08 14:15:00,17.27,81.58,518.39
2020-01-08 14:30:00,17.32,69.8,606.64
2020-01-08 14:45:00,18.54,53.63,384.94
2020-01-08 15:00:00,23.84,74.78,422.47
2020-01-08 15:15:00,40.48,97.38,1534.22
2020-01-08 15:30:00,21.53,49.62,248.99
2020-01-08 15:45:00,18.34,50.05,105.97
2020-01-08 16:00:00,17.7,73.3,194.82
2020-01-08 16:15:00,21.15,57.22,262.59
2020-01-08 16:30:00,27.24,72.48,328.42
2020-01-08 16:45:00,19.22,44.26,480.78
2020-01-08 17:00:00,22.13,69.82,605.9
2020-01-08 17:15:00,18.52,55.98,283.24
2020-01-08 17:30:00,27.45,45.46,502.18
2020-01-08 17:45:00,21.1,57.6,242.91
2020-01-08 18:00:00,54.61,4.11,1597.8
2020-01-08 18:15:00,25.83,73.55,164.46
2020-01-08 18:30:00,2.28,3.68,0.0
2020-01-08 18:45:00,-0.07,8.1,0.0
2020-01-08 19:00:00,20.27,71.86,322.97
2020-01-08 19:15:00,23.09,55.8,504.84
2020-01-08 19:30:00,23.48,70.9,424.05
2020-01-08 19:45:00,22.68,59.85,438.34
2020-01-08 20:00:00,23.6,51.59,338.64
2020-01-08 20:15:00,26.87,45.57,546.89
2020-01-08 20:30:00,22.94,56.63,333.98
2020-01-08 20:45:00,21.18,55.06,514.19
2020-01-08 21:00:00,15.18,42.1,501.94
2020-01-08 21:15:00,16.38,69.07,426.4
2020-01-08 21:30:00,21.63,62.4,474.27
2020-01-08 21:45:00,25.54,60.5,71.97
2020-01-08 22:00:00,24.26,57.09,370.93
2020-01-08 22:15:00,30.07,65.54,461.64
2020-01-08 22:30:00,-8.14,97.92,1239.26
2020-01-08 22:45:00,22.83,69.9,419.07
2020-01-08 23:00:00,23.71,61.14,362.01
2020-01-08 23:15:00,23.28,60.67,239.83
2020-01-08 23:30:00,18.86,45.98,476.73
2020-01-08 23:45:00,23.64,68.7,618.06
2020-01-09 00:00:00,21.95,75.36,494.34
2020-01-09 00:15:00,55.55,0.1,0.0
2020-01-09 00:30:00,21.67,62.53,462.68
2020-01-09 00:45:00,17.04,73.43,327.76
2020-01-09 01:00:00,23.86,44.76,565.38
2020-01-09 01:15:00,22.18,73.49,329.98
2020-01-09 01:30:00,45.49,9.87,1519.64
2020-01-09 01:45:00,23.94,41.92,220.5
2020-01-09 02:00:00,29.98,55.96,525.97
2020-01-09 02:15:00,21.31,55.26,445.8
2020-01-09 02:30:00,44.86,1.23,0.0
2020-01-09 02:45:00,20.95,52.32,204.97
2020-01-09 03:00:00,19.8,68.44,509.74
2020-01-09 03:15:00,24.27,59.47,327.2
2020-01-09 03:30:00,19.88,74.09,484.96
2020-01-09 03:45:00,48.72,5.68,1264.32
2020-01-09 04:00:00,24.89,67.56,296.41
2020-01-09 04:15:00,19.71,59.52,296.83
2020-01-09 04:30:00,49.98,97.37,1551.11
2020-01-09 04:45:00,43.31,6.6,1429.63
2020-01-09 05:00:00,19.82,42.15,668.73
2020-01-09 05:15:00,21.13,50.72,494.48
2020-01-09 05:30:00,29.16,55.79,236.53
2020-01-09 05:45:00,26.09,55.01,343.95
2020-01-09 06:00:00,18.26,62.99,649.0
2020-01-09 06:15:00,22.33,62.17,297.74
2020-01-09 06:30:00,24.34,53.02,316.27
2020-01-09 06:45:00,22.54,72.19,676.99
2020-01-09 07:00:00,56.13,99.97,1211.31
2020-01-09 07:15:00,20.94,38.77,205.59
2020-01-09 07:30:00,26.25,73.62,250.73
2020-01-09 07:45:00,20.39,54.92,212.23
2020-01-09 08:00:00,24.42,73.25,473.81
2020-01-09 08:15:00,20.79,62.71,441.31
2020-01-09 08:30:00,42.68,96.56,1336.59
2020-01-09 08:45:00,23.2,37.27,450.73
2020-01-09 09:00:00,24.72,41.97,295.67
2020-01-09 09:15:00,24.36,60.24,213.31
2020-01-09 09:30:00,19.72,50.46,535.36
2020-01-09 09:45:00,21.14,43.42,265.18
2020-01-09 10:00:00,19.65,45.15,550.78
2020-01-09 10:15:00,17.41,61.74,502.29
2020-01-09 10:30:00,16.98,57.73,425.75
2020-01-09 10:45:00,21.05,52.93,444.56
2020-01-09 11:00:00,17.1,80.43,278.03
2020-01-09 11:15:00,19.72,55.04,312.22
2020-01-09 11:30:00,20.96,51.43,678.89
2020-01-09 11:45:00,20.97,68.65,137.47
2020-01-09 12:00:00,25.43,44.02,607.65
2020-01-09 12:15:00,23.31,65.72,82.66
2020-01-09 12:30:00,21.9,72.69,572.44
2020-01-09 12:45:00,-5.0,6.6,1291.78
2020-01-09 13:00:00,21.29,59.92,331.18
2020-01-09 13:15:00,22.86,71.3,316.84
2020-01-09 13:30:00,22.05,77.09,280.65
2020-01-09 13:45:00,27.84,67.74,373.65
2020-01-09 14:00:00,19.08,53.6,545.56
2020-01-09 14:15:00,19.35,67.08,444.05
2020-01-09 14:30:00,21.34,68.41,298.99
2020-01-09 14:45:00,23.44,61.76,555.09
2020-01-09 15:00:00,20.63,55.59,120.68
2020-01-09 15:15:00,24.14,72.73,620.94
2020-01-09 15:30:00,24.53,56.62,280.78
2020-01-09 15:45:00,18.18,56.9,147.27
2020-01-09 16:00:00,23.08,54.95,562.26
2020-01-09 16:15:00,22.92,78.2,118.44
2020-01-09 16:30:00,21.11,58.59,409.32
2020-01-09 16:45:00,-8.93,90.36,0.0
2020-01-09 17:00:00,22.88,48.2,509.97
2020-01-09 17:15:00,25.92,56.85,439.06
2020-01-09 17:30:00,-3.32,96.76,0.0
2020-01-09 17:45:00,19.86,53.35,526.11
2020-01-09 18:00:00,23.5,58.53,157.57
2020-01-09 18:15:00,25.72,70.46,728.34
2020-01-09 18:30:00,21.92,66.7,0.0
2020-01-09 18:45:00,26.02,62.82,91.92
2020-01-09 19:00:00,23.35,47.25,240.45
2020-01-09 19:15:00,21.63,65.6,345.62
2020-01-09 19:30:00,24.06,57.17,249.52
2020-01-09 19:45:00,21.99,61.59,220.3
2020-01-09 20:00:00,18.17,69.29,295.48
2020-01-09 20:15:00,45.24,3.0,1313.47
2020-01-09 20:30:00,22.03,65.65,311.71
2020-01-09 20:45:00,23.24,53.58,330.09
2020-01-09 21:00:00,20.01,61.78,426.01
2020-01-09 21:15:00,25.6,53.39,295.66
2020-01-09 21:30:00,26.19,75.28,599.32
2020-01-09 21:45:00,54.76,94.69,0.0
2020-01-09 22:00:00,25.24,76.61,708.04
2020-01-09 22:15:00,21.29,61.61,182.02
2020-01-09 22:30:00,19.02,68.96,413.58
2020-01-09 22:45:00,42.17,3.09,0.0
2020-01-09 23:00:00,24.32,63.56,448.31
2020-01-09 23:15:00,21.33,57.02,422.98
2020-01-09 23:30:00,19.49,71.42,351.41
2020-01-09 23:45:00,20.8,60.59,424.73
2020-01-10 00:00:00,20.12,55.1,535.18
2020-01-10 00:15:00,18.25,56.18,402.12
2020-01-10 00:30:00,22.76,47.99,394.5
2020-01-10 00:45:00,-2.23,5.18,1546.35
2020-01-10 01:00:00,21.25,69.5,369.0
2020-01-10 01:15:00,22.52,64.76,264.11
2020-01-10 01:30:00,-8.42,93.12,1523.82
2020-01-10 01:45:00,16.85,65.94,145.79
2020-01-10 02:00:00,23.38,58.2,432.78
2020-01-10 02:15:00,14.08,49.78,154.68
2020-01-10 02:30:00,22.3,68.43,379.87
2020-01-10 02:45:00,22.99,65.68,303.53
2020-01-10 03:00:00,15.55,70.15,339.28
2020-01-10 03:15:00,25.06,68.8,548.55
2020-01-10 03:30:00,20.09,60.01,449.38
2020-01-10 03:45:00,19.81,60.97,379.74
2020-01-10 04:00:00,23.4,62.63,418.84
2020-01-10 04:15:00,3.6,7.84,0.0
2020-01-10 04:30:00,17.85,67.13,496.3
2020-01-10 04:45:00,25.88,61.41,402.28
2020-01-10 05:00:00,21.26,59.09,98.6
2020-01-10 05:15:00,19.47,40.12,435.08
2020-01-10 05:30:00,0.28,0.8,1361.93
2020-01-10 05:45:00,21.61,74.08,708.74
2020-01-10 06:00:00,24.56,55.25,346.07
2020-01-10 06:15:00,27.22,64.65,396.74
2020-01-10 06:30:00,17.38,55.22,484.3
2020-01-10 06:45:00,20.15,51.65,556.08
2020-01-10 07:00:00,23.3,59.54,245.45
2020-01-10 07:15:00,18.9,73.2,397.36
2020-01-10 07:30:00,18.29,66.43,159.86
2020-01-10 07:45:00,21.91,57.59,464.64
2020-01-10 08:00:00,20.55,64.03,318.14
2020-01-10 08:15:00,21.06,55.8,540.43
2020-01-10 08:30:00,28.43,49.43,427.62
2020-01-10 08:45:00,20.75,63.47,362.07
2020-01-10 09:00:00,21.55,58.29,469.76
2020-01-10 09:15:00,20.07,75.02,497.91
2020-01-10 09:30:00,23.22,49.76,508.31
2020-01-10 09:45:00,25.94,78.34,755.48
2020-01-10 10:00:00,24.08,49.71,223.01
2020-01-10 10:15:00,25.75,35.56,297.05
2020-01-10 10:30:00,15.98,63.36,427.75
2020-01-10 10:45:00,20.16,75.64,307.12
2020-01-10 11:00:00,23.03,47.08,559.67
2020-01-10 11:15:00,21.23,52.95,407.92
2020-01-10 11:30:00,21.45,62.68,321.73
2020-01-10 11:45:00,25.27,56.78,458.01
2020-01-10 12:00:00,21.93,54.37,338.88
2020-01-10 12:15:00,29.18,57.73,372.03
2020-01-10 12:30:00,46.02,97.59,1214.91
2020-01-10 12:45:00,19.76,51.59,605.73
2020-01-10 13:00:00,19.84,60.59,481.14
2020-01-10 13:15:00,40.94,3.0,0.0
2020-01-10 13:30:00,22.72,50.52,295.64
2020-01-10 13:45:00,20.15,66.79,215.61
2020-01-10 14:00:00,23.12,60.76,764.82
2020-01-10 14:15:00,-3.41,8.66,0.0
2020-01-10 14:30:00,19.42,49.27,487.11
2020-01-10 14:45:00,22.41,62.67,442.06
2020-01-10 15:00:00,23.97,71.2,451.13
2020-01-10 15:15:00,-0.06,93.75,1427.1
2020-01-10 15:30:00,25.88,67.81,481.98
2020-01-10 15:45:00,23.98,72.32,406.67
2020-01-10 16:00:00,24.73,66.57,261.51
2020-01-10 16:15:00,25.54,65.26,291.33
2020-01-10 16:30:00,21.59,77.69,371.39
2020-01-10 16:45:00,22.98,66.0,465.4
2020-01-10 17:00:00,24.8,66.54,525.1
2020-01-10 17:15:00,19.94,56.29,373.35
2020-01-10 17:30:00,17.86,63.34,334.5
2020-01-10 17:45:00,20.81,64.73,409.47
2020-01-10 18:00:00,21.32,50.21,474.85
2020-01-10 18:15:00,28.45,62.44,482.49
2020-01-10 18:30:00,22.08,58.06,101.48
2020-01-10 18:45:00,59.6,96.66,0.0
2020-01-10 19:00:00,23.24,64.15,626.93
2020-01-10 19:15:00,25.53,64.46,504.44
2020-01-10 19:30:00,19.95,57.56,263.49
2020-01-10 19:45:00,21.21,57.96,413.71
2020-01-10 20:00:00,18.21,40.85,658.56
2020-01-10 20:15:00,23.07,60.02,422.86
2020-01-10 20:30:00,19.24,75.24,592.26
2020-01-10 20:45:00,19.06,57.2,658.37
2020-01-10 21:00:00,19.58,65.34,349.75
2020-01-10 21:15:00,26.27,49.15,494.76
2020-01-10 21:30:00,21.85,54.76,454.34
2020-01-10 21:45:00,25.36,59.25,358.65
2020-01-10 22:00:00,55.83,99.15,1487.02
2020-01-10 22:15:00,28.25,87.82,188.57
2020-01-10 22:30:00,24.95,74.39,629.49
2020-01-10 22:45:00,22.48,61.96,375.72
2020-01-10 23:00:00,53.14,4.19,0.0
2020-01-10 23:15:00,26.26,61.32,421.69
2020-01-10 23:30:00,55.81,99.4,0.0
2020-01-10 23:45:00,18.6,72.01,545.75
2020-01-11 00:00:00,16.84,68.61,537.54
2020-01-11 00:15:00,24.08,58.05,351.88
2020-01-11 00:30:00,19.06,62.57,599.21
2020-01-11 00:45:00,18.81,46.78,315.31
2020-01-11 01:00:00,21.06,45.51,164.2
2020-01-11 01:15:00,23.74,60.18,28.76
2020-01-11 01:30:00,20.3,48.28,491.24
2020-01-11 01:45:00,-1.41,9.6,1418.0
2020-01-11 02:00:00,22.25,53.83,428.4
2020-01-11 02:15:00,20.98,57.71,307.68
2020-01-11 02:30:00,23.18,64.53,413.65
2020-01-11 02:45:00,19.33,58.12,319.08
2020-01-11 03:00:00,21.32,58.88,303.32
2020-01-11 03:15:00,24.11,57.4,329.72
2020-01-11 03:30:00,24.46,36.98,218.81
2020-01-11 03:45:00,56.57,95.96,0.0
2020-01-11 04:00:00,18.8,71.51,461.52
2020-01-11 04:15:00,21.1,67.43,574.97
2020-01-11 04:30:00,28.29,80.56,755.72
2020-01-11 04:45:00,20.17,59.54,478.74
2020-01-11 05:00:00,23.49,42.95,443.61
2020-01-11 05:15:00,20.54,64.28,761.61
2020-01-11 05:30:00,21.26,81.34,507.78
2020-01-11 05:45:00,22.08,45.02,486.4
2020-01-11 06:00:00,20.67,62.74,358.99
2020-01-11 06:15:00,23.04,55.16,476.12
2020-01-11 06:30:00,26.74,62.83,466.16
2020-01-11 06:45:00,20.71,57.76,61.41
2020-01-11 07:00:00,14.82,71.31,246.13
2020-01-11 07:15:00,20.37,78.47,481.72
2020-01-11 07:30:00,22.91,42.96,298.85
2020-01-11 07:45:00,23.2,60.13,573.85
2020-01-11 08:00:00,21.31,62.9,251.87
2020-01-11 08:15:00,22.75,63.57,689.26
2020-01-11 08:30:00,21.39,66.47,475.52
2020-01-11 08:45:00,22.58,51.61,354.28
2020-01-11 09:00:00,25.68,69.69,422.25
2020-01-11 09:15:00,22.32,71.29,425.49
2020-01-11 09:30:00,22.25,66.32,510.04
2020-01-11 09:45:00,24.7,55.34,502.54
2020-01-11 10:00:00,23.17,65.59,378.52
2020-01-11 10:15:00,22.55,75.43,320.27
2020-01-11 10:30:00,25.94,61.63,514.24
2020-01-11 10:45:00,22.08,53.25,294.51
2020-01-11 11:00:00,22.41,61.44,301.23
2020-01-11 11:15:00,22.73,63.43,420.6
2020-01-11 11:30:00,22.42,80.63,400.28
2020-01-11 11:45:00,21.21,52.4,558.83
2020-01-11 12:00:00,26.35,58.39,605.71
2020-01-11 12:15:00,23.34,61.07,384.28
2020-01-11 12:30:00,29.95,52.55,143.43
2020-01-11 12:45:00,22.97,48.63,127.02
2020-01-11 13:00:00,19.52,63.25,554.88
2020-01-11 13:15:00,48.79,9.36,1481.61
2020-01-11 13:30:00,28.06,59.72,290.26
2020-01-11 13:45:00,22.25,78.01,301.21
2020-01-11 14:00:00,19.98,52.79,558.11
2020-01-11 14:15:00,21.98,65.22,396.97
2020-01-11 14:30:00,25.86,57.33,464.13
2020-01-11 14:45:00,18.34,44.53,491.82
2020-01-11 15:00:00,21.77,65.17,626.01
2020-01-11 15:15:00,18.26,73.26,317.82
2020-01-11 15:30:00,20.96,75.94,362.38
2020-01-11 15:45:00,26.11,67.78,112.72
2020-01-11 16:00:00,20.8,53.32,708.08
2020-01-11 16:15:00,-4.66,5.79,1475.76
2020-01-11 16:30:00,20.67,62.77,425.01
2020-01-11 16:45:00,23.82,63.68,512.58
2020-01-11 17:00:00,26.67,70.54,472.81
2020-01-11 17:15:00,19.9,69.64,337.09
2020-01-11 17:30:00,19.1,63.96,588.52
2020-01-11 17:45:00,21.25,60.01,382.62
2020-01-11 18:00:00,14.63,50.33,562.75
2020-01-11 18:15:00,20.4,49.07,176.55
2020-01-11 18:30:00,24.26,68.99,487.23
2020-01-11 18:45:00,24.77,59.09,387.07
2020-01-11 19:00:00,21.93,53.64,439.84
2020-01-11 19:15:00,26.45,85.03,631.1
2020-01-11 19:30:00,14.17,81.86,169.11
2020-01-11 19:45:00,20.68,56.81,443.59
2020-01-11 20:00:00,20.41,69.7,392.62
2020-01-11 20:15:00,24.24,46.32,561.31
2020-01-11 20:30:00,19.93,50.54,365.02
2020-01-11 20:45:00,16.54,69.53,457.25
2020-01-11 21:00:00,24.12,66.62,314.74
2020-01-11 21:15:00,52.08,93.52,1207.74
2020-01-11 21:30:00,23.12,42.3,355.63
2020-01-11 21:45:00,14.27,59.66,349.28
2020-01-11 22:00:00,24.56,63.54,392.23
2020-01-11 22:15:00,23.81,58.5,297.14
2020-01-11 22:30:00,21.87,49.01,45.88
2020-01-11 22:45:00,-4.77,9.28,0.0
2020-01-11 23:00:00,43.31,98.95,0.0
2020-01-11 23:15:00,22.63,66.01,276.5
2020-01-11 23:30:00,21.96,64.4,290.99
2020-01-11 23:45:00,23.32,66.26,468.75
2020-01-12 00:00:00,23.78,48.9,379.02
2020-01-12 00:15:00,21.81,63.21,520.68
2020-01-12 00:30:00,22.44,63.28,172.83
2020-01-12 00:45:00,23.25,74.62,332.95
2020-01-12 01:00:00,26.96,60.34,350.87
2020-01-12 01:15:00,53.64,92.1,1527.66
2020-01-12 01:30:00,17.3,55.11,218.91
2020-01-12 01:45:00,21.09,67.78,387.63
2020-01-12 02:00:00,26.05,65.63,443.78
2020-01-12 02:15:00,22.92,50.82,270.53
2020-01-12 02:30:00,26.71,60.33,669.06
2020-01-12 02:45:00,24.33,54.13,686.02
2020-01-12 03:00:00,-8.16,98.3,1226.89
2020-01-12 03:15:00,21.14,53.24,792.14
2020-01-12 03:30:00,23.28,57.69,422.74
2020-01-12 03:45:00,20.76,63.28,367.7
2020-01-12 04:00:00,19.82,53.37,776.35
2020-01-12 04:15:00,24.02,50.88,381.99
2020-01-12 04:30:00,26.46,64.37,631.79
2020-01-12 04:45:00,19.72,66.84,441.86
2020-01-12 05:00:00,55.25,95.65,0.0
2020-01-12 05:15:00,21.27,55.63,312.88
2020-01-12 05:30:00,18.78,65.13,271.16
2020-01-12 05:45:00,22.17,74.25,377.33
2020-01-12 06:00:00,25.32,54.83,406.05
2020-01-12 06:15:00,19.38,64.9,473.03
2020-01-12 06:30:00,-5.6,90.76,0.0
2020-01-12 06:45:00,22.76,68.22,375.27
2020-01-12 07:00:00,30.11,68.0,328.29
2020-01-12 07:15:00,-4.63,99.35,1552.86
2020-01-12 07:30:00,23.8,62.15,462.63
2020-01-12 07:45:00,15.45,52.09,464.27
2020-01-12 08:00:00,24.94,71.88,348.42
2020-01-12 08:15:00,20.1,66.19,602.03
2020-01-12 08:30:00,19.42,70.61,608.38
2020-01-12 08:45:00,22.21,57.11,309.0
2020-01-12 09:00:00,17.31,63.28,611.95
2020-01-12 09:15:00,22.85,66.05,384.59
2020-01-12 09:30:00,19.83,54.31,345.37
2020-01-12 09:45:00,23.43,63.55,328.65
2020-01-12 10:00:00,24.76,64.05,172.86
2020-01-12 10:15:00,21.58,43.0,391.15
2020-01-12 10:30:00,-4.9,92.04,0.0
2020-01-12 10:45:00,24.01,48.31,364.33
2020-01-12 11:00:00,23.32,63.06,255.94
2020-01-12 11:15:00,20.35,43.37,299.55
2020-01-12 11:30:00,20.56,45.24,552.66
2020-01-12 11:45:00,21.84,65.79,557.05
2020-01-12 12:00:00,27.16,57.58,281.4
2020-01-12 12:15:00,21.85,71.15,507.31
2020-01-12 12:30:00,22.66,54.57,204.77
2020-01-12 12:45:00,20.7,59.16,215.13
2020-01-12 13:00:00,26.84,74.38,506.09
2020-01-12 13:15:00,26.94,64.83,350.45
2020-01-12 13:30:00,19.67,60.1,174.59
